0,C1,C2,C3,C4,W1,W2,W3,W4,L1,L2,L3,L4,R,pi1,pi2,pi3,pi4,Y1,Y2,Y3,Y4,S1,S2,S3,S4,LevF1,LevF2,LevF3,LevF4,I1,I2,I3,I4,LevE1,LevE2,LevE3,RE1,RE2,RE3,RE4
Dec-97,-1.75106762,0.304117605,-2.04766977,-0.564883189,-4.088130852,-0.258786686,-2.049655401,-1.322190907,3.607832377,0.634100366,3.590412565,6.58653388,0.231514514,-0.106417072,-0.369989578,0.004736367,-0.408081308,-0.486147835,7.716647701,8.136740013,9.102247537,-0.685865385,-0.387596154,-0.31625,-0.510480769,-1.699183983,2.046107045,-1.853220039,-1.254867766,4.566219546,10.62356959,7.19462269,18.84042096,1.682116941,-5.471109177,-0.302333526,-0.531705402,-0.533771734,-0.480559007,-0.488890649
Mar-98,-1.313904602,1.073351681,-1.718552665,0.056446493,-2.843201002,0.114063485,-1.641348814,-0.549871438,2.678802097,0.39751071,3.740457089,7.074241582,0.236667348,-0.907245955,-0.12948716,0.013071962,-0.10441832,0.30923991,8.198750826,8.582606737,9.878408508,-0.595865385,-0.367596154,-0.39625,-0.450480769,0.336161208,1.858189219,-0.39597457,6.648261913,6.422545671,14.58467197,9.178711964,21.4845226,1.239709328,-4.545617717,-0.308003548,-0.519836028,-0.50171628,-0.470526835,-0.484041298
Jun-98,-0.261644538,2.192820561,-0.997480502,0.682961458,-2.11092625,-0.330645194,-1.308965018,0.057389405,2.602723927,0.261333141,4.116480912,7.737306709,0.335425526,-0.627174866,-0.70429786,0.018251871,-0.854988166,0.957405324,8.319787665,8.661670602,9.788245913,-0.595865385,-0.377596154,-0.40625,-0.460480769,0.122928823,0.873451418,-1.405008265,-1.248182337,8.79762862,12.57994959,11.3624406,24.87723486,0.850585804,-4.133250108,-0.472455508,-0.701893229,-0.703758198,-0.63397764,-0.692691233
Sep-98,-0.040826133,2.43254721,-1.213906399,0.861456777,-1.271266196,-0.102207531,-1.185782243,0.352065306,2.3183507,0.568444997,4.328786466,8.017659045,0.328209465,-0.066883312,0.337355993,0.020564671,-0.121211371,1.381471541,8.319834667,8.853384864,9.935084159,-0.555865385,-0.307596154,-0.31625,-0.380480769,-1.244992712,0.401835628,-1.697403179,0.646314133,9.252222068,14.16249105,11.02623426,24.69908418,1.442721891,-3.307958731,0.119109741,-0.737481228,-0.709372752,-0.69048577,-0.704475704
Dec-98,0.735328394,3.511753606,-0.454000992,0.877622763,-1.70746364,-0.312390947,-0.436358778,0.563694222,3.510647771,0.52415176,4.640253058,8.306029841,-0.444770057,-0.412931045,0.245123814,0.476648168,0.007828828,2.369019972,8.662330924,9.503975472,11.02384234,-0.475865385,-0.387596154,-0.30625,-0.480480769,0.039599783,2.655298343,-0.189652998,-5.752101811,11.27847343,16.4298446,12.9061277,15.60019803,2.014041763,-2.448394169,0.888699175,-0.595765562,-0.537595357,-0.709229335,-0.718597029
Mar-99,1.152965083,3.745819532,0.959222921,1.224249752,-0.829710489,0.064866696,-0.327109683,0.933147135,2.230649111,0.297745382,4.805493304,8.156258608,-0.243507394,0.142488819,-0.504765263,-1.575362817,-0.227636209,3.091665462,8.882261665,9.908621308,11.49949753,-0.435865385,-0.377596154,-0.40625,-0.450480769,-2.479218052,1.122947498,-1.943786778,-0.765144165,12.38134024,18.82112266,14.14118278,19.95366212,2.377335313,-1.573151416,1.442642064,-0.295450847,-0.237018069,-0.368954894,-0.373817228
Jun-99,1.790087038,4.325551238,1.11555928,1.490944517,-1.322103031,0.816438085,0.648401371,1.155973756,2.861480339,0.432960366,5.137587698,8.543124418,-0.207718921,-0.26571545,-0.092670043,-0.207288951,-0.97787559,3.242485679,8.641776513,10.18873462,11.84612933,-0.425865385,-0.427596154,-0.46625,-0.490480769,-0.086494283,0.256415103,0.271909497,-4.209664606,13.53578425,17.39921154,15.33511721,20.14246187,1.889356307,-0.837218262,1.368439793,0.195130657,0.254103052,0.182034262,0.2515508
Sep-99,2.280066739,4.759694876,1.032093164,2.04836094,-1.311786921,1.247975867,0.700390624,1.579598143,3.386769696,0.347403685,5.334127307,8.892692621,0.353031183,-0.223567027,0.191059259,0.464178001,0.033998111,4.003382632,8.286683512,10.46054543,12.06760883,-0.405865385,-0.427596154,-0.43625,-0.490480769,0.559355716,-0.343593796,1.316500492,5.288036843,14.7463053,19.02182128,16.71024458,26.91808591,3.396592598,0.173718072,2.708649997,0.377831348,0.467660082,0.335665441,0.379427793
Dec-99,2.790147234,5.427105476,2.31595798,2.44343946,-0.002512817,1.264756816,1.180417328,1.636467997,3.10949223,0.448488064,5.766410505,9.437356049,0.54930856,-0.342116497,-0.108368415,-0.219095452,0.089537396,4.933621377,9.169132609,11.72588083,13.52016215,-0.315865385,-0.397596154,-0.30625,-0.450480769,3.183741176,0.086409192,3.297545888,10.70292277,14.33659619,21.47449991,15.79667297,29.13855396,2.611690324,1.217057435,2.523278863,0.374381665,0.355386285,0.463752179,0.401577271
Mar-00,2.204357684,5.029273518,-0.495975717,1.921597495,2.437900078,1.191255294,1.558437977,1.620439996,3.363095005,1.750141042,6.075717433,10.10200066,1.231458211,1.379412384,1.093588293,0.666861168,1.121724232,3.490711887,9.144492712,12.19198866,14.0463729,-0.335865385,-0.417596154,-0.44625,-0.490480769,2.859249037,0.268745211,4.249884761,7.939320922,15.08722787,17.82516492,16.90354375,22.65111026,3.14807122,1.668234053,3.024475973,0.566275903,0.618722634,0.58789822,0.48952561
Jun-00,2.535446575,4.90709833,1.023682305,2.540165136,1.896801453,1.327112978,1.518647736,2.027203368,2.937413629,1.564677332,6.095369747,10.12976255,2.059481816,0.189207954,-0.946694951,0.211974052,-1.099501837,4.910923785,9.997822446,12.64609916,14.4484268,-0.285865385,-0.387596154,-0.43625,-0.450480769,3.997775094,1.106269059,3.942433278,1.972217249,16.91905151,23.76685918,19.64733267,35.29354586,3.890338357,1.962850418,3.61997878,0.694774369,0.788887988,0.719417465,0.674548201
Sep-00,3.06633526,5.261901743,1.405223914,3.088357614,2.955998119,1.361684879,2.177911752,2.179310216,2.46168279,1.21783935,5.979905689,10.1370748,2.212611395,0.52502985,0.544791254,0.425941289,0.573010406,4.816426309,9.525045672,11.90247318,13.64089052,-0.245865385,-0.397596154,-0.41625,-0.470480769,3.28479686,-0.102311846,3.121544748,2.104702598,16.81570562,21.60280477,20.14968241,32.70851523,4.55596591,2.03862211,4.12153555,0.590783448,0.696714504,0.699256375,0.73761448
Dec-00,2.941481532,4.923982712,1.518918642,3.024841067,2.626223504,1.466719864,2.445985176,2.613238091,1.233828727,1.433118492,5.916816644,10.02215784,2.268791792,0.173151585,-0.050299073,-0.016201851,0.237844579,4.477688959,8.942679845,11.05009294,12.17316586,0.154134615,-0.207596154,-0.09625,-0.210480769,4.243997049,1.532856765,3.401749734,-6.386555836,15.89923749,20.48975657,19.068855,26.73255281,2.6191949,2.646429011,3.012556803,0.30477529,0.402541282,0.487911778,0.659272292
1-Mar,2.374994096,4.358346718,0.115584596,2.597211159,3.788945699,1.13906399,2.441444591,2.737111299,1.135449814,1.608287854,5.594463973,9.514009308,1.364584968,0.737208259,0.804053235,0.852758973,1.585994459,3.153424706,7.70097097,8.991746064,9.805610798,0.054134615,-0.247596154,-0.29625,-0.290480769,3.066549312,2.028966468,3.094963021,-17.15911723,13.75942966,13.94440634,16.06127468,15.5271429,3.667100382,2.891248176,3.774751093,0.166852806,0.23627198,0.265443467,0.339608473
1-Jun,2.651879065,4.472769143,0.639067092,2.988836138,3.058146214,1.422812474,2.043704611,2.639514243,0.617848257,0.917922378,4.918317345,7.831658154,0.21513489,0.683037104,-0.046791262,0.630825372,-0.133724097,3.624132469,6.23266358,7.024647994,7.751590617,0.224134615,-0.147596154,-0.19625,-0.190480769,-0.422783646,1.502388605,0.105540252,2.282788294,11.89388766,13.37754905,12.76809214,7.640579244,3.779497716,3.396767902,3.979034098,0.336928421,0.377558662,0.441606288,0.458297813
1-Sep,2.156788348,3.848533195,0.334675352,2.391345998,2.68986921,2.058519751,1.619842782,2.758539489,-0.594595157,1.062181392,4.183223735,6.161732731,-0.49526734,-0.82305884,-2.870368777,0.20195872,-4.222939707,2.628839628,4.193689366,4.926256881,5.563524502,0.384134615,-0.037596154,-0.05625,-0.030480769,-0.92243421,0.610570801,-0.88589536,14.20051202,10.1617779,10.16259999,9.929899231,-5.870618124,4.236509752,3.622464332,4.307924635,0.45481028,0.445905726,0.445989187,0.524802848
1-Dec,2.997635069,5.044077438,0.630037429,2.190187275,2.905407405,2.425393715,2.584730587,2.881316659,-0.896881451,0.985772641,3.243235297,4.427639079,-1.562465082,-0.911855878,2.121410334,0.63218747,2.305380832,2.386346699,2.476237573,3.150768785,3.704004058,1.294134615,0.172403846,0.29375,0.149519231,-1.245202258,1.01860379,-1.033317491,8.534707908,6.707337236,3.363642934,5.49832431,-5.200393699,4.010194744,4.332828624,4.330665801,0.540095945,0.400581594,0.547905105,0.558299674
2-Mar,2.72522311,4.766028246,0.566071014,2.287970783,3.18240962,2.808002427,2.781354304,2.678721932,-0.923261444,0.812032726,2.677504361,3.255802649,-1.481992152,-0.793991489,-0.160526079,-0.423097047,-0.16849845,2.804727514,2.463025246,3.201260871,3.820368349,0.634134615,0.112403846,0.07375,0.179519231,0.452390845,-0.599150902,0.417365326,15.82254401,4.90348157,5.900327464,2.260434021,-12.31084164,4.046044058,4.803156805,4.481936688,0.672098721,0.540575998,0.546388239,0.547636391
2-Jun,2.512633824,4.552023371,0.120168494,2.161738317,3.347777835,2.951122028,2.710086557,2.854847824,-0.474712016,0.742474833,2.307786382,2.474496565,-1.308405824,-0.450762002,0.495301169,0.008956186,0.156598689,2.823619086,2.446591887,4.147989879,4.617441132,0.824134615,0.092403846,0.05375,0.159519231,-3.024796366,-1.679623562,-1.909360472,7.103734484,3.467561694,6.226288225,-0.654625635,-14.94495714,4.091095601,4.826900993,4.470564967,0.589794357,0.364628306,0.250130346,0.221312158
2-Sep,2.18137237,4.253259436,-0.456044739,1.574018342,2.955663201,3.165848789,3.186126885,2.966724768,-0.839064534,0.959313741,1.845168181,1.809490032,-1.175337129,-0.562268123,0.320297586,0.223287954,0.206855922,2.482848018,2.314677272,4.071737941,4.715284896,1.114134615,0.102403846,0.08375,0.179519231,-1.03725847,-1.250608752,-1.401574136,2.75650252,1.982386198,5.275547822,-2.667602265,-13.89300042,3.858355953,4.799615784,4.243928886,0.121738537,-0.028859973,-0.142518308,-0.322516139
2-Dec,2.376200768,4.034195338,0.789580776,1.873887087,2.522980296,3.482117561,3.554767072,3.056779056,-1.144658176,0.329224264,1.494596255,1.038623567,-1.575599344,-0.028609711,-0.757628503,-0.401086592,-0.256329077,2.713931319,1.619888724,3.324968146,3.790460227,0.684134615,-0.067596154,0.05375,-0.060480769,4.253989223,0.825204014,2.669192684,-7.174329139,1.322549143,4.895943851,-4.854827684,-13.57039656,3.337127287,4.951614432,3.915717379,0.256118323,0.158284774,-0.013363791,-0.135829931
3-Mar,1.739882788,2.810735155,0.850984838,1.195893664,2.950748321,3.275607615,2.779946095,2.674080961,-1.065360699,0.69044317,0.940219927,0.099780807,-1.48127116,0.420603854,-0.728070475,-1.229696195,0.614514292,1.894384353,1.933385552,3.467957304,3.658325491,0.564134615,-0.077596154,-0.12625,-0.050480769,2.838373999,0.761810012,2.532909622,-16.18410178,0.281379044,3.591187132,-7.115644967,-11.17590171,2.622253734,4.070631468,3.114514625,-0.158955306,-0.205745798,-0.174123095,-0.280409081
3-Jun,1.465318223,2.738669515,0.260791663,0.563317242,3.988882766,3.35586695,3.110024847,2.505680446,-1.763220479,1.100430807,0.562654972,-0.469450937,-1.453446518,-1.319309206,-0.608839424,-1.020839925,-0.32016295,1.704315591,0.792046778,2.054518373,2.507768829,0.384134615,-0.097596154,-0.14625,-0.090480769,-1.576103896,1.083931843,-0.080674357,-7.832067286,1.253395474,2.826108569,-6.14849544,-12.3733336,1.683276916,3.345869351,2.207279636,-0.835531449,-0.902858965,-0.716504863,-0.877948554
3-Sep,2.714098721,3.861962868,2.214517115,1.177339012,4.309707582,3.297604459,2.595561564,2.006729995,-1.285396888,0.446473215,0.295194856,-0.720839475,-1.632293565,-0.336572753,-0.105087211,-0.612569273,-0.167459667,3.103686099,0.991371141,1.97577795,2.262191086,0.254134615,-0.197596154,-0.21625,-0.190480769,-0.44137644,1.40920445,-0.31552731,-5.873838431,4.146318021,6.107694825,-4.355551383,-10.14747542,1.014730787,2.439259213,1.414974772,-0.155559856,-0.194833411,-0.132108906,-0.149968062
3-Dec,2.634876987,3.61559613,2.131711928,1.199222649,4.230641687,3.273285511,2.013746739,1.544612128,-0.839994173,0.28655995,0.226706671,-0.553694185,-1.657072044,-0.552709146,-0.317250876,-1.036886512,-0.416076565,3.448569256,0.963637906,2.224536721,2.57480065,0.024134615,-0.227596154,-0.10625,-0.240480769,2.101625939,1.354100955,0.76249765,-3.553207996,5.787384703,8.961436434,-3.704045842,-10.13026304,-0.232681092,1.567857202,0.257344815,-0.270468069,-0.262883533,-0.282087224,-0.247438597
4-Mar,2.942136512,3.542952647,2.575767487,1.551167747,2.534869862,2.899957398,1.767293591,0.934416662,0.041438752,0.13735184,0.299819059,-0.142676304,-1.656021515,0.767717271,0.648530638,0.589034576,-0.075593934,3.646262366,1.152625766,2.247208944,2.433837953,-0.165865385,-0.307596154,-0.35625,-0.330480769,1.24040133,-1.940570903,1.727712711,-11.28770365,5.205369535,8.69173345,-5.593919801,-7.776775323,-0.544823312,1.24809681,-0.106025677,-0.691586407,-0.688101957,-0.537509246,-0.531237424
4-Jun,2.636386887,3.047273074,2.142993868,1.377457741,2.657685367,2.486821945,0.970368293,0.544236562,-0.787211729,0.192261419,0.455005535,0.583476172,-1.666345867,0.610145009,0.513682926,0.150250593,0.413476326,3.929914954,0.57025994,2.048189766,2.400225022,-0.375865385,-0.377596154,-0.42625,-0.390480769,0.993712942,-0.392297239,3.388223988,-16.8888342,7.875104123,11.95222458,-3.80459545,-12.4622216,-1.356934285,0.690825204,-0.889476932,0.039923855,-0.021417008,0.090731902,0.147912844
4-Sep,3.024882691,3.309510244,2.554918649,1.663452062,3.091501353,2.747891486,0.504299143,0.272175053,-0.281731488,-0.133889484,0.370560356,1.065264981,-1.144213975,0.072538289,-0.458880563,-0.283172158,-0.214371791,4.333204204,0.316661533,1.847276095,2.581284361,-0.505865385,-0.457596154,-0.47625,-0.490480769,-1.551711612,-0.705388328,-1.031689873,-15.9834262,9.995386294,12.62607797,-1.636238643,-8.71900441,-1.98453859,0.246530246,-1.506771297,-0.416666317,-0.433326946,-0.357920963,-0.330378383
4-Dec,3.238312465,3.1060764,2.801962514,1.889984891,2.758342888,2.234849599,-0.40823431,-0.100216892,-0.261294493,0.006391469,0.451144305,1.432422042,-0.664753251,0.160748872,-0.190573896,0.09486738,-0.659543302,4.412438193,0.930612312,2.610675406,3.187583477,-0.565865385,-0.497596154,-0.38625,-0.540480769,-1.371335841,-0.780581297,-1.813777251,9.010108544,11.05021246,13.59186326,-0.417526591,-8.108639593,-2.855223691,-0.179484106,-2.25467668,-0.492110909,-0.474316645,-0.39408173,-0.406594143
5-Mar,3.266115079,2.813392952,3.367607557,1.867126652,2.147402923,1.733374189,-0.869088332,-0.582353034,-0.609723325,-0.065254125,0.508190021,1.880722174,-0.272375968,0.816764808,1.079821345,0.866883683,0.853311835,4.57267392,2.063186693,3.354782733,4.096406768,-0.625865385,-0.467596154,-0.51625,-0.520480769,-3.143582176,-1.358735011,-2.950070692,3.594181582,11.93418048,14.82543531,0.080863551,-12.42534743,-2.108496979,-1.21112773,-2.222441951,-0.546903492,-0.544600152,-0.438140588,-0.461010984
5-Jun,3.160421169,2.613663847,3.059804235,1.598538,1.772840158,1.530797003,-1.554832818,-0.891764842,-0.17715185,0.208282883,0.756251161,2.562822476,0.058921066,-0.159151157,-0.597047705,-1.159068301,-0.683380353,3.901942492,2.327386768,3.24504513,3.928282513,-0.685865385,-0.517596154,-0.55625,-0.550480769,-5.402131532,-2.309553268,-3.04502139,6.382094466,13.19345608,11.80993075,0.70554031,4.993068313,-5.713965684,-2.154917439,-4.916692447,-0.721230067,-0.634095063,-0.800241425,-0.803651335
5-Sep,2.897345026,1.634201829,2.758031347,1.377400617,1.745435334,0.738456426,-2.020999287,-1.360859431,0.576899919,0.391276724,0.890755679,2.896283493,0.565311283,1.225776523,-0.119988951,-0.776047909,0.791544473,3.766069291,2.270508226,2.189651559,3.23021531,-0.705865385,-0.417596154,-0.43625,-0.420480769,-1.723091455,-1.81572829,-1.339136064,2.551688439,13.96941441,11.78075045,0.901156519,-8.550183193,-6.53011302,-3.872574275,-6.144719128,-0.534934818,-0.422378601,-0.600254292,-0.574249493
5-Dec,2.610450928,1.125582091,3.311541728,1.44987448,1.095028629,0.30767933,-2.359544908,-1.340757761,0.523348169,0.146316598,0.985255468,3.708844409,1.042931285,0.511425298,0.042255743,0.79165857,0.299021875,3.917662518,2.834585388,2.288567358,3.792668999,-0.675865385,-0.477596154,-0.36625,-0.480480769,1.080924161,-1.942398772,0.093480486,2.340065117,14.48481806,14.61202071,1.334201058,11.3826014,-7.270291007,-3.856222872,-6.65651931,-0.237411164,-0.148631678,-0.237549088,-0.162037473
6-Mar,2.693346242,1.261004112,3.094865481,1.226677884,1.216939184,-0.392988739,-3.168832924,-1.118553822,1.438575777,0.371225568,1.305900936,4.769887585,1.427564358,0.178396887,0.089776253,0.766718183,-0.264417648,4.071635196,2.148538889,2.48581346,3.926207421,-0.665865385,-0.617596154,-0.66625,-0.710480769,-1.737701694,-2.08040403,-1.737483362,-2.734130853,16.27851299,14.89455446,4.674094083,8.953808648,-8.413096875,-4.006861593,-7.498534642,-0.147718188,-0.111771222,-0.081120553,-0.065888381
6-Jun,2.378206771,0.563047065,2.779399854,1.178317348,0.419366299,-1.105124101,-2.444020572,-1.103063944,1.752576143,0.43367659,1.173206806,5.020610113,1.804341954,0.746343119,0.652099974,0.943155859,0.261296717,3.593391158,2.700790701,2.573358886,3.538217986,-0.645865385,-0.597596154,-0.63625,-0.660480769,-1.266336614,-1.500140323,-0.256043619,0.83378851,15.07694552,13.73941541,5.639129045,1.843932834,-8.389781293,-2.343048291,-6.896045219,0.215233411,0.259378737,0.34018504,0.335425945
6-Sep,2.295322576,0.183042644,2.872270714,1.059107701,-0.354830495,-1.874367001,-2.168382977,-1.099413742,1.373773666,0.341336759,1.238087316,4.899193852,2.067503298,0.317004136,-0.001654273,0.35152892,0.155182155,3.123850898,2.83380861,2.553520557,3.354819959,-0.635865385,-0.557596154,-0.58625,-0.600480769,-0.948716265,-2.135321446,-0.49736516,-1.410578108,13.07909133,11.48638779,6.11606964,16.85983768,-9.046960604,-1.172981582,-6.938894033,-0.147374747,-0.113935977,-0.06242788,-0.076825148
6-Dec,2.093046823,0.090481353,3.300168087,0.690453483,1.08934459,-1.147775848,-1.592454954,-0.79307251,2.698201359,0.748746356,1.180194775,4.447208041,2.0901599,-0.8630391,-0.435416319,-0.413262975,-0.310215428,2.199983996,2.759315892,2.122585834,2.964287596,-0.625865385,-0.587596154,-0.47625,-0.620480769,-2.663255315,-1.194882089,-2.912778189,-2.232643957,11.11665285,7.246950667,6.115724466,7.916632185,-10.19415671,-0.63017793,-7.528265672,-0.374495557,-0.350631649,-0.257967501,-0.281581956
7-Mar,1.970327366,-0.405732607,3.009834711,0.63899783,0.545920365,-1.771901932,-1.664268961,-1.072994947,2.245250905,0.66372174,1.217659815,4.582670664,2.174131083,1.762218697,0.847112941,0.239166189,1.295687384,1.744030157,2.883666787,2.603557214,3.588049502,-0.525865385,-0.487596154,-0.52625,-0.550480769,-3.541341472,-1.337399649,-3.967727655,0.965825148,9.737689406,5.470961953,6.591268005,16.83791911,-9.981097086,0.894265221,-6.878802674,-0.344989809,-0.329553356,-0.195402992,-0.20773676
7-Jun,1.868092848,-0.801544858,2.613421531,0.621126556,-0.353090059,-1.631647705,-1.348823718,-1.06022147,2.312920151,0.357637871,1.092647085,4.39158824,2.259929817,0.642549288,-0.484623511,0.015242698,-0.324041311,2.047898647,3.10290846,3.072207059,4.194566783,-0.495865385,-0.477596154,-0.50625,-0.540480769,-0.534211888,-0.856598747,-1.577274698,11.60172112,9.564576221,7.096559442,8.275758672,16.76613479,-10.42395067,1.364440319,-7.024670736,0.062515767,0.05067297,0.296457705,0.315994148
7-Sep,1.548473128,-1.162234483,2.439729176,0.281651609,-0.518016584,-1.920664881,-1.25007933,-0.845633457,2.180692357,0.312612174,0.754615213,3.518104812,2.076710242,-0.334343538,0.451544952,0.149670041,0.630483993,1.656098559,2.719944494,2.636384034,3.695702834,-0.485865385,-0.377596154,-0.41625,-0.420480769,-0.079379644,0.139663611,-0.464008412,5.853697868,8.090237978,5.462818353,9.32185019,14.43126849,-9.367920683,2.620149919,-5.907542137,-0.070389938,-0.08837263,0.198928777,0.231024312
7-Dec,1.066154282,-1.145264972,1.883233523,-0.097314696,0.418036241,-1.813404218,-0.544555565,-0.587836831,1.628259967,0.351446385,0.640048554,3.108530319,1.532214043,-1.350555902,0.71503888,0.935147139,0.572472911,0.778025459,1.638326507,1.901507918,2.698681746,-0.275865385,-0.257596154,-0.13625,-0.270480769,0.123005813,2.423051105,-0.911653557,-2.094554514,6.015875855,2.03287683,9.816347206,21.08628547,-8.329379269,4.957011786,-4.457148635,-0.032157107,-0.075141788,0.163139125,0.16856978
8-Mar,0.384753768,-1.679659674,0.774145759,-0.041101426,0.750901316,-1.188016909,0.116543483,-0.270104237,1.547824945,0.048021138,0.203410269,2.55833119,0.082884958,-0.352028194,0.562308304,0.254191839,0.911811695,-0.07172764,0.955810447,0.866682101,1.299560095,-0.195865385,-0.007596154,-0.05625,-0.010480769,-1.393443272,3.646350744,-2.246258434,14.65295136,3.631376011,-1.068277317,9.64380735,8.620156246,-6.876657941,7.843669903,-2.563086621,0.18880807,0.231969097,0.220093318,0.21970221
8-Jun,-0.340619334,-2.559146822,0.665048079,-0.727633489,-0.590428968,-1.431970812,0.357117371,-0.368848919,0.513866357,0.006091018,-0.56358351,1.215157947,-0.325790908,1.397940719,0.712457989,0.328835657,1.879061593,-0.906228079,-1.242752176,-1.281430945,-1.429033724,-0.095865385,0.252403846,0.23375,0.259519231,1.488585095,3.909759566,-0.851091875,10.68065273,1.331618812,-3.93614813,8.288523545,1.502815204,-4.732235861,11.37817748,0.00316658,0.354119503,0.334610591,0.420693965,0.445387901
8-Sep,-1.918442235,-4.497634617,-1.289812546,-1.679394375,-1.206511373,-2.504057269,0.411475725,-0.852039868,-1.38454594,-0.096613205,-1.578651362,-0.477293418,-0.29837925,2.578854939,-0.077911478,0.600548322,-0.555348726,-2.392340373,-4.090920392,-4.490138048,-4.935397801,0.004134615,0.522403846,0.47375,0.559519231,4.587749099,5.246251401,5.734112231,11.74189113,-2.794038221,-8.100941767,5.464192028,-8.638904089,-3.970588127,14.28491458,1.400963085,0.585273096,0.574288278,0.555706115,0.566455843
8-Dec,-3.287537322,-5.710150463,-2.934772004,-2.00185636,-1.047367718,-1.277905795,2.167232211,0.117273436,-4.137146662,-0.356029795,-3.338303429,-4.111132523,-1.719242147,-2.908008942,-1.541195401,-1.532183595,-1.608776385,-4.853621133,-7.205067016,-8.627046958,-10.60746322,0.444134615,0.912403846,1.03375,0.949519231,15.08857351,10.07116585,11.1033221,5.52874434,-9.512009018,-20.26218282,-0.047276126,-33.25161146,0.081320685,20.71487162,6.136954846,1.703543429,1.842298612,0.705631884,0.813456653
9-Mar,-3.546354861,-6.095885644,-2.818880418,-2.46961599,-2.681583953,-0.768454576,2.521462877,0.427703758,-6.552724765,-1.020220023,-5.430122653,-9.416240235,-1.462555191,-0.612757895,-0.343464073,0.683209363,-1.907114087,-6.818458528,-11.70950416,-14.13048971,-17.12576957,0.924134615,1.062403846,0.99375,1.209519231,4.499759166,3.521349322,3.52665924,-7.014385369,-21.46624847,-34.22041291,-11.95447901,-43.1413814,2.626632323,24.79146767,9.102723021,1.699839284,1.949579115,0.710626072,0.906586919
9-Jun,-4.870156438,-7.110056563,-3.77605012,-3.748281462,-0.927771817,-0.74679369,2.475640798,0.472675585,-7.32062833,-0.892347814,-6.943086213,-13.59825913,-1.191419446,-1.190606156,0.877107816,0.494547713,-0.367641906,-8.233718833,-15.22330875,-17.408028,-20.32247955,1.424134615,1.652403846,1.64375,1.769519231,2.114145306,1.168996327,4.584761722,7.986328988,-26.47378748,-40.40359411,-16.25228318,-37.33544955,4.981652097,27.0276723,11.41602475,0.784004732,0.815915873,0.470402458,0.615534814
9-Sep,-4.348962244,-6.532123359,-3.170818362,-3.763474533,-0.717638282,0.095061919,1.48046988,0.951544428,-7.13334023,-1.715361636,-7.866265444,-15.59083687,-1.008021879,-0.630703574,-0.104468357,0.008559373,-0.303044877,-7.415853177,-13.76709889,-16.08353599,-18.52190398,1.544134615,1.882403846,1.83375,2.059519231,-1.122299328,-1.888816036,2.53741346,-2.623268668,-27.54347906,-37.71623477,-18.02635312,-31.14517962,5.622452144,26.90161234,11.83892728,-0.375178559,-0.350123515,-0.325769319,-0.350578105
9-Dec,-4.110789111,-5.903476348,-2.25311663,-3.557010294,-0.608330867,-0.01273727,3.341843947,1.459693497,-6.218500411,-2.511135445,-8.513397608,-16.89600857,-0.79380482,-1.513890529,0.620500796,0.048233897,1.14651574,-6.645846664,-12.46156855,-15.02092722,-17.47269318,1.554134615,2.022403846,2.15375,2.169519231,0.802539971,-2.273248478,-2.351201202,1.376577196,-27.91639469,-31.93505886,-18.79140634,-32.1449838,6.757728521,29.0670622,13.23727553,-0.289418921,-0.350481396,-0.078913622,-0.153014988
10-Mar,-4.614141359,-6.400791538,-2.036785928,-4.438901466,-1.534807412,0.137283815,3.8820826,1.303258593,-4.967898529,-2.335857069,-8.755866759,-17.10359665,-0.509580588,-0.033918385,0.025270829,-1.396909789,0.365816926,-6.624918794,-11.40723663,-13.98666425,-16.68076147,1.114134615,1.992403846,1.92375,2.299519231,-5.246610621,-1.005809567,-6.685001048,-3.292132201,-28.54370386,-26.66626833,-18.50646834,-24.80709418,6.143400126,27.10725914,12.24731343,-0.360190202,-0.466881292,-0.00985121,-0.102819876
10-Jun,-4.427381529,-6.418235551,-1.767144773,-4.334240461,-1.729959786,0.05944302,3.457790574,1.2401404,-3.982793005,-2.768687111,-8.670912434,-16.60062458,-0.24566537,0.989021614,-0.339937803,0.013250959,-0.295182373,-5.721606126,-10.5924814,-12.87129739,-15.129015,0.864134615,1.822403846,1.82375,2.039519231,-6.935387465,-2.732783598,-2.716163781,-13.24027012,-25.10657185,-21.3508217,-15.26769422,-16.86415586,5.023960971,24.98423773,10.84419386,-0.368785361,-0.480827673,-0.329353517,-0.390941175
10-Sep,-4.617343203,-7.174491812,-1.779627143,-4.658943327,-2.032490901,-0.252098566,3.059734823,0.891200473,-3.075615159,-2.778423907,-9.110042105,-16.32914977,0.007943133,1.178171885,-0.791901735,-0.254274757,-0.759797098,-5.452734303,-9.272041402,-11.99949698,-14.83094779,0.694134615,1.542403846,1.48375,1.689519231,-2.454215097,-4.846102993,1.075627639,-9.646118122,-25.85103685,-18.79057293,-14.00035343,-6.224134536,6.245339386,25.77753443,11.93899573,-0.90627224,-0.933533207,-0.718185824,-0.768263028
